ID,name1,name2,grow,modelredWorked,taxid,taxname,species,SEEDId,speciesSynonym,HabitatPrimary,Temperature,Oxygen,Gram,Microbiome,GTDB_Phylum,GTDB_Class,GTDB_Order,NCBI_Phylum,NCBI_Class,NCBI_Order,GenomeSize,ProteinCount,Taxonomy,habID,MDID,GTDBID,hasHabitatPrimary,isFresh_water,isHost,isHuman,isMarine,isOther,isSoil,hasTemperature,isMesophile,isPsychrophile,isThermophile,hasOxygen,isAerobe,isAnaerobe,isFacultative,hasGram,isNegative,isPositive,hasTaxonomy,isActinobacteria,isAlphaproteobacteria,isAquificae,isBacteroidetes,isBetaproteobacteria,isChlamydiae,isChlorobi,isDeinococcus-Thermus,isDeltaproteobacteria,isEpsilonproteobacteria,isFirmicutes,isGammaproteobacteria,isSpirochaetes,isTenericutes
77,Seed266265,model77,TRUE,1,266265,Paraburkholderia xenovorans LB400,Paraburkholderia xenovorans,266265.5,"Burkholderia cepacia LB400, Burkholderia fungorum LB400, Burkholderia sp. LB400, Burkholderia xenovorans LB400, Paraburkholderia xenovorans LB400, Pseudomonas LB400, Pseudomonas sp. LB400, Pseudomonas sp. (strain LB400)","Host,Soil",Mesophile,Aerobe,,,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,9702951,8680,Betaproteobacteria,233,,RS_GCF_000756045.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
78,Seed266834,model78,TRUE,1,266834,Sinorhizobium meliloti 1021,Sinorhizobium meliloti,266834.1,"Sinorhizobium meliloti 1021, Sinorhizobium meliloti str. 1021, Sinorhizobium meliloti strain 1021","Host,Soil",Mesophile,Aerobe,Negative,,Proteobacteria,Alphaproteobacteria,Rhizobiales,Proteobacteria,Alphaproteobacteria,Rhizobiales,6691694,6303,Alphaproteobacteria,1103,4071,RS_GCF_000006965.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
79,Seed266940,model79,TRUE,1,266940,Kineococcus radiotolerans SRS30216 = ATCC BAA-149,Kineococcus radiotolerans,266940.5,"Kineococcus-like str. SRS30216, Kineococcus radiotolerans ATCC BAA-149 = SRS30216, Kineococcus radiotolerans ATCC BAA-149, Kineococcus radiotolerans SRS30216 = ATCC BAA-149, Kineococcus radiotolerans SRS30216",Fresh water,Mesophile,Aerobe,Positive,Negative,Actinobacteriota,Actinomycetia,Actinomycetales,Actinobacteria,Actinobacteria,Kineosporiales,4956672,4708,Actinobacteria,644,829,RS_GCF_000017305.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
80,Seed267608,model80,TRUE,1,267608,Ralstonia solanacearum GMI1000,Ralstonia solanacearum,267608.1,"Ralstonia solanacearum GMI1000, Ralstonia solanacearum strain GMI1000, Ralstonia solanacearum str. GMI1000",Soil,Mesophile,Aerobe,Negative,Negative,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,5810922,5062,Betaproteobacteria,981,6111,RS_GCF_000009125.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
82,Seed269482,model82,TRUE,1,269482,Burkholderia vietnamiensis G4,Burkholderia vietnamiensis,269482.1,"Burkholderia vietnamiensis G4, Burkholderia vietnamiensis strain G4, Burkholderia vietnamiensis str. G4",Other,Mesophile,Facultative,Negative,,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,8391070,7710,Betaproteobacteria,232,2208,GB_GCA_000016205.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
83,Seed269483,model83,TRUE,1,269483,Burkholderia cepacia,Burkholderia cepacia,269483.3,,Host,Mesophile,Facultative,Negative,Positive,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,8554913,7732,Betaproteobacteria,204,1624,RS_GCF_900446175.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
84,Seed269798,model84,TRUE,1,269798,Cytophaga hutchinsonii ATCC 33406,Cytophaga hutchinsonii,269798.12,"Cytophaga hutchinsonii ATCC 33406, Cytophaga hutchinsonii strain ATCC 33406, Cytophaga hutchinsonii str. ATCC 33406","Soil,Fresh water",Mesophile,Aerobe,Negative,Negative,Bacteroidota,Bacteroidia,Cytophagales,Bacteroidetes,Cytophagia,Cytophagales,4375780,3789,Bacteroidetes,417,7431,RS_GCF_900119565.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
85,Seed269799,model85,TRUE,1,269799,Geobacter metallireducens GS-15,Geobacter metallireducens,269799.3,"Geobacter metallireducens GS-15, Geobacter metallireducens strain GS-15, Geobacter metallireducens str. GS-15",Fresh water,Mesophile,Anaerobe,Negative,,Desulfobacterota_F,Desulfuromonadia,Geobacterales,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,4011182,3595,Deltaproteobacteria,575,6576,RS_GCF_000012925.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
86,Seed270374,model86,TRUE,1,270374,Marinobacter sp.ELB17,Marinobacter sp.ELB17,270374.3,Marinobacter sp. ELB17,,,,,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Proteobacteria,Gammaproteobacteria,Alteromonadales,4894744,4726,Gammaproteobacteria,,,RS_GCF_000169375.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
87,Seed271848,model87,TRUE,1,271848,Burkholderia thailandensis E264,Burkholderia thailandensis,271848.6,"Burkholderia thailandensis ATCC 700388, Burkholderia thailandensis E264, Burkholderia thailandensis strain E264, Burkholderia thailandensis str. E264",Soil,Mesophile,Aerobe,Negative,Positive,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,6354340,5397,Betaproteobacteria,231,5857,RS_GCF_000152285.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
88,Seed272560,model88,TRUE,1,272560,Burkholderia pseudomallei K96243,Burkholderia pseudomallei,272560.3,"Burkholderia pseudomallei K96243, Burkholderia pseudomallei strain K96243, Burkholderia pseudomallei str. K96243","Host,Soil",Mesophile,Aerobe,Negative,Negative,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,7247547,5948,Betaproteobacteria,228,7488,RS_GCF_000011545.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
89,Seed272561,model89,TRUE,0,272561,Chlamydia trachomatis D/UW-3/CX,Chlamydia trachomatis,272561.1,"Chlamydia trachomatis D/UW-3/CX, Chlamydia trachomatis strain D/UW-3/CX, Chlamydia trachomatis str. D/UW-3/CX",Host,Mesophile,,Negative,,Chlamydiota,Chlamydiia,Chlamydiales,Chlamydiae,Chlamydiia,Chlamydiales,1042519,897,Chlamydiae,313,4805,RS_GCF_000008725.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
90,Seed272562,model90,TRUE,1,272562,Clostridium acetobutylicum ATCC 824,Clostridium acetobutylicum,272562.1,"Clostridium acetobutylicum ATCC 824, Clostridium acetobutylicum DSM 792, Clostridium acetobutylicum strain ATCC 824, Clostridium acetobutylicum str. ATCC 824",Soil,Mesophile,Anaerobe,Positive,Negative,Firmicutes_A,Clostridia,Clostridiales,Firmicutes,Clostridia,Clostridiales,4132880,3896,Firmicutes,344,4951,RS_GCF_000008765.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
91,Seed272622,model91,TRUE,1,272622,Lactococcus lactis subsp.cremoris SK11,Lactococcus lactis,272622.10,"Lactobacillus cremoris SK11, Lactococcus lactis subsp. cremoris SK11, Lactococcus lactis subsp. cremoris strain SK11, Lactococcus lactis subsp. cremoris str. SK11",,Mesophile,Facultative,Positive,Negative,Firmicutes,Bacilli,Lactobacillales,Firmicutes,Bacilli,Lactobacillales,2598348,2717,Firmicutes,688,273,RS_GCF_000014545.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
93,Seed272624,model93,TRUE,1,272624,Legionella pneumophila subsp.pneumophila str. Philadelphia 1,Legionella pneumophila,272624.3,"Legionella pneumophila subsp. pneumophila 'Philadelphia 1', Legionella pneumophila subsp. pneumophila strain Philadelphia 1, Legionella pneumophila subsp. pneumophila str. Philadelphia 1, Legionella pneumophila subsp. pneumophila str. Philadelphia-1","Host,Soil,Fresh water",Mesophile,Aerobe,Negative,Negative,Proteobacteria,Gammaproteobacteria,Legionellales,Proteobacteria,Gammaproteobacteria,Legionellales,3397754,3024,Gammaproteobacteria,699,6285,RS_GCF_000008485.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
94,Seed272626,model94,TRUE,1,272626,Listeria innocua Clip11262,Listeria innocua,272626.1,"Listeria innocua Clip11262, Listeria innocua strain Clip11262, Listeria innocua str. Clip11262",Soil,Mesophile,Facultative,Positive,Negative,Firmicutes,Bacilli,Lactobacillales,Firmicutes,Bacilli,Bacillales,3093113,3130,Firmicutes,714,1892,RS_GCF_000195795.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
95,Seed272630,model95,TRUE,1,272630,Methylobacterium extorquens AM1,Methylobacterium extorquens,272630.7,"Methylobacterium extorquens AM1, Methylorubrum extorquens AM1, Pseudomonas sp. AM1",,Mesophile,Aerobe,,Negative,Proteobacteria,Alphaproteobacteria,Rhizobiales,Proteobacteria,Alphaproteobacteria,Rhizobiales,6123851,5764,Alphaproteobacteria,750,5167,RS_GCF_000083545.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
96,Seed272635,model96,TRUE,1,272635,Mycoplasma pulmonis UAB CTIP,Mycoplasma pulmonis,272635.1,"Mycoplasma pulmonis strain UAB CTIP, Mycoplasma pulmonis str. UAB CTIP, Mycoplasma pulmonis UAB CTIP",Host,Mesophile,Facultative,Negative,Negative,Firmicutes,Bacilli,Mycoplasmatales,Tenericutes,Mollicutes,Mycoplasmatales,963879,756,Tenericutes,824,4622,RS_GCF_000195875.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
98,Seed272843,model98,TRUE,1,272843,Pasteurella multocida subsp.multocida str. Pm70,Pasteurella multocida,272843.1,"Pasteurella multocida subsp. multocida Pm70, Pasteurella multocida subsp. multocida strain Pm70, Pasteurella multocida subsp. multocida str. Pm70",Host,Mesophile,Facultative,Negative,Negative,Proteobacteria,Gammaproteobacteria,Enterobacterales,Proteobacteria,Gammaproteobacteria,Pasteurellales,2257487,2032,Gammaproteobacteria,891,1251,RS_GCF_000006825.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
99,Seed272947,model99,TRUE,1,272947,Rickettsia prowazekii str. Madrid E,Rickettsia prowazekii,272947.1,"Rickettsia prowazekii 'Madrid E', Rickettsia prowazekii strain Madrid E, Rickettsia prowazekii str. Madrid E",Host,Mesophile,Aerobe,Negative,Positive,Proteobacteria,Alphaproteobacteria,Rickettsiales,Proteobacteria,Alphaproteobacteria,Rickettsiales,1111523,897,Alphaproteobacteria,1025,1199,RS_GCF_000195735.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
100,Seed279714,model100,TRUE,1,279714,Pseudogulbenkiania ferrooxidans 2002,Pseudogulbenkiania ferrooxidans,279714.3,"Chromobacterium sp. 2002, Lutiella nitroferrum 2002, Lutiella nitroferrum ATCC BAA-1479, Pseudogulbenkiania ferrooxidans 2002, Pseudogulbenkiania ferrooxidans str. 2002, Pseudogulbenkiania ferrooxidans strain 2002",,,,Negative,Negative,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Neisseriales,4228787,3917,Betaproteobacteria,,1359,RS_GCF_000174355.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101,Seed281090,model101,TRUE,0,281090,Leifsonia xyli subsp.xyli str. CTCB07,Leifsonia xyli,281090.3,"Leifsonia xyli subsp. xyli CTCB07, Leifsonia xyli subsp. xyli strain CTCB07, Leifsonia xyli subsp. xyli str. CTCB07",Host,Mesophile,Aerobe,Positive,Negative,Actinobacteriota,Actinomycetia,Actinomycetales,Actinobacteria,Actinobacteria,Micrococcales,2584158,2765,Actinobacteria,700,5006,RS_GCF_000007665.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102,Seed283942,model102,TRUE,1,283942,Idiomarina loihiensis L2TR,Idiomarina loihiensis,283942.3,"Idiomarina loihiensis L2TR, Idiomarina loihiensis strain L2TR, Idiomarina loihiensis str. L2TR",Marine,Psychrophile,Aerobe,Negative,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Proteobacteria,Gammaproteobacteria,Alteromonadales,2839318,2658,Gammaproteobacteria,634,1621,RS_GCF_000008465.1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
103,Seed288681,model103,TRUE,1,288681,Bacillus cereus E33L,Bacillus cereus,288681.12,"Bacillus cereus E33L, Bacillus cereus strain E33L, Bacillus cereus str. E33L, Bacillus cereus ZK","Host,Soil",Mesophile,Facultative,Positive,Positive,Firmicutes,Bacilli,Bacillales,Firmicutes,Bacilli,Bacillales,5846781,5871,Firmicutes,106,4218,RS_GCF_000833045.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
104,Seed290397,model104,TRUE,0,290397,Anaeromyxobacter dehalogenans 2CP-C,Anaeromyxobacter dehalogenans,290397.13,"Anaeromyxobacter dehalogenans 2CP-C, Anaeromyxobacter dehalogenans ATCC BAA-259, Anaeromyxobacter dehalogenans str. 2CP-C, Anaeromyxobacter dehalogenans strain 2CP-C",Soil,Mesophile,Anaerobe,Negative,Negative,Myxococcota,Myxococcia,Myxococcales,Proteobacteria,Deltaproteobacteria,Myxococcales,5013479,4471,Deltaproteobacteria,65,7413,RS_GCF_000013385.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
105,Seed290402,model105,TRUE,1,290402,Clostridium beijerinckii NCIMB 8052,Clostridium beijerinckii,290402.34,"Clostridium [acetobutylicum] NCIMB 8052, Clostridium beijerinckii NCIMB 8052, Clostridium beijerinckii strain NCIMB 8052, Clostridium beijerinckii str. NCIMB 8052","Soil,Fresh water",Mesophile,Anaerobe,Positive,Negative,Firmicutes_A,Clostridia,Clostridiales,Firmicutes,Clostridia,Clostridiales,6000632,5252,Firmicutes,346,5398,RS_GCF_000016965.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
106,Seed290633,model106,TRUE,1,290633,Gluconobacter oxydans 621H,Gluconobacter oxydans,290633.1,"Gluconobacter oxydans 621H, Gluconobacter oxydans str. 621H, Gluconobacter oxydans strain 621H",Other,Mesophile,Aerobe,Negative,,Proteobacteria,Alphaproteobacteria,Acetobacterales,Proteobacteria,Alphaproteobacteria,Rhodospirillales,2922384,2837,Alphaproteobacteria,585,3263,RS_GCF_000011685.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
107,Seed292414,model107,TRUE,1,292414,Ruegeria sp.TM1040,Ruegeria sp.TM1040,292414.10,"Ruegeria sp. TM1040, Silicibacter sp. TM1040","Host,Marine",Mesophile,Aerobe,,,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Proteobacteria,Alphaproteobacteria,Rhodobacterales,4153699,3916,Alphaproteobacteria,1040,,RS_GCF_000014065.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
108,Seed292415,model108,TRUE,1,292415,Thiobacillus denitrificans ATCC 25259,Thiobacillus denitrificans,292415.3,"Thiobacillus denitrificans ATCC 25259, Thiobacillus denitrificans strain ATCC 25259, Thiobacillus denitrificans str. ATCC 25259",Soil,Mesophile,Facultative,Negative,Negative,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Nitrosomonadales,2909809,2819,Betaproteobacteria,1289,3362,RS_GCF_000012745.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
109,Seed292459,model109,TRUE,0,292459,Symbiobacterium thermophilum IAM 14863,Symbiobacterium thermophilum,292459.1,"Symbiobacterium thermophilum IAM 14863, Symbiobacterium thermophilum strain IAM 14863, Symbiobacterium thermophilum str. IAM 14863",Soil,Thermophile,Anaerobe,Negative,Negative,Firmicutes_E,Symbiobacteriia,Symbiobacteriales,Firmicutes,Clostridia,Clostridiales,3566135,3297,Firmicutes,1222,7019,RS_GCF_000009905.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
110,Seed295405,model110,TRUE,1,295405,Bacteroides fragilis YCH46,Bacteroides fragilis,295405.11,"Bacteroides fragilis strain YCH46, Bacteroides fragilis str. YCH46, Bacteroides fragilis YCH46",Human,Mesophile,Anaerobe,Negative,Positive,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteroidales,5310990,4416,Bacteroidetes,131,505,RS_GCF_000009925.1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
111,Seed296591,model111,TRUE,1,296591,Polaromonas sp.JS666,Polaromonas sp.JS666,296591.1,Polaromonas sp. JS666,Fresh water,Mesophile,Aerobe,,,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,5072534,4727,Betaproteobacteria,912,,RS_GCF_900103405.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
114,Seed298386,model114,TRUE,1,298386,Photobacterium profundum SS9,Photobacterium profundum,298386.1,"deep-sea eubacterium SS9, Photobacterium profundum SS9, Photobacterium profundum strain SS9, Photobacterium profundum str. SS9, Photobacterium sp. SS9, Photobacterium sp. (strain SS9), Photobacterium SS9",Marine,Psychrophile,Facultative,Negative,Negative,Proteobacteria,Gammaproteobacteria,Enterobacterales,Proteobacteria,Gammaproteobacteria,Vibrionales,6403280,5823,Gammaproteobacteria,906,2942,RS_GCF_000196255.1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115,Seed299768,model115,TRUE,0,299768,Streptococcus thermophilus CNRZ1066,Streptococcus thermophilus,299768.3,"Streptococcus thermophilus CNRZ1066, Streptococcus thermophilus strain CNRZ1066, Streptococcus thermophilus str. CNRZ1066",Other,Thermophile,Facultative,Positive,,Firmicutes,Bacilli,Lactobacillales,Firmicutes,Bacilli,Lactobacillales,1796226,1899,Firmicutes,1201,7016,RS_GCF_000011845.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
